Draft_Yr,Pk,Tm,Player,College,seasons,Field_Goal_Percentage ,3points_Field_Goal_Percentage ,Free_Throw_Percentage,Minutes_Played_Per_Game,Points_Per_Game ,Total_Rebounds_per_Game ,Assist_Per_Game ,WS,WS/48,BPM,VORP
1997,38,MIL,Jerald Honeycutt,Tulane University,2,0.391,0.362,0.632,11.7,5.1,1.9,0.7,0.3,0.02,-3.8,-0.3
1997,39,SAC,Anthony Johnson,College of Charleston,13,0.414,0.356,0.745,19.6,5.6,1.7,2.9,23.2,0.072,-2.1,-0.4
1997,41,DEN,Jason Lawson,Villanova University,1,0.6,,0.8,4.7,1.5,1.6,0.3,0.5,0.28,4.8,0.1
1997,42,PHO,Stephen Jackson,Butler County Community College,14,0.414,0.333,0.798,31.9,15.1,3.9,3.1,36.1,0.063,0,13.6
1997,44,CLE,Cedric Henderson,University of Memphis,5,0.436,0.14,0.715,23.8,7.3,2.9,1.6,3.3,0.026,-2.4,-0.7
1997,45,WAS,God Shammgod,Providence College,1,0.328,0,0.767,7.3,3.1,0.4,1.8,-0.1,-0.049,-9.6,-0.3
1997,46,ORL,Eric Washington,University of Alabama,2,0.402,0.346,0.757,22.1,6.9,2.1,1,0.1,0.002,-3.7,-1
1997,47,POR,Alvin Williams,Villanova University,9,0.421,0.313,0.76,27.4,9,2.5,4.1,21.7,0.082,-0.9,3.6
1997,48,WAS,Predrag Drobnjak,,4,0.425,0.34,0.799,19.9,7.9,3.5,0.8,5.6,0.048,-4.2,-3.1
1997,50,ATL,Chris Crawford,Marquette University,7,0.437,0.347,0.824,15.8,6.6,2.2,0.6,6.5,0.078,-2.9,-0.9
1997,51,LAL,DeJuan Wheat,University of Louisville,2,0.383,0.39,0.7,9.3,3.3,0.7,1.6,0.5,0.034,-4.4,-0.4
1997,54,SEA,Mark Blount,University of Pittsburgh,9,0.504,0.359,0.723,23.1,8.2,4.6,0.8,18.8,0.065,-2.4,-1.4
1998,1,LAC,Michael Olowokandi,University of the Pacific,9,0.435,,0.597,26.3,8.3,6.8,0.7,2.5,0.009,-4.5,-8.3
1998,2,VAN,Mike Bibby,University of Arizona,14,0.436,0.379,0.802,33.9,14.7,3.1,5.5,73.2,0.104,0.5,21.1
1998,3,DEN,Raef LaFrentz,University of Kansas,10,0.466,0.363,0.711,25.8,10.1,6.1,1.1,39.4,0.13,1.5,12.8
1998,4,TOR,Antawn Jamison,University of North Carolina,16,0.451,0.346,0.724,34.8,18.5,7.5,1.6,87.8,0.112,-0.2,17.4
1998,5,GSW,Vince Carter,University of North Carolina,21,0.437,0.374,0.798,30.7,17.2,4.4,3.2,125.5,0.132,2.8,55
1998,6,DAL,Robert Traylor,University of Michigan,7,0.474,0.167,0.577,14.3,4.8,3.7,0.7,13.3,0.102,0.3,3.6
1998,7,SAC,Jason Williams,University of Florida,12,0.398,0.327,0.813,29.4,10.5,2.3,5.9,38.5,0.08,-0.7,7.8
1998,8,PHI,Larry Hughes,Saint Louis University,13,0.406,0.309,0.757,30.8,14.1,4.2,3.1,32.3,0.069,-0.3,9.7
1998,9,MIL,Dirk Nowitzki,,21,0.471,0.38,0.879,33.8,20.7,7.5,2.4,206.3,0.193,3.1,66.3
1998,10,BOS,Paul Pierce,University of Kansas,19,0.445,0.368,0.806,34.2,19.7,5.6,3.5,150,0.157,3.3,61.5
1998,11,DET,Bonzi Wells,Ball State University,10,0.46,0.327,0.697,25.6,12.1,4.6,2.1,29.4,0.093,0.4,9.3
1998,12,ORL,Michael Doleac,University of Utah,10,0.439,0.125,0.791,15,4.9,3.3,0.6,12.7,0.07,-3.7,-3.8
1998,13,ORL,Keon Clark,"University of Nevada, Las Vegas",6,0.5,0.053,0.645,22.6,8.2,5.9,0.9,18.2,0.11,-0.1,3.8
1998,14,HOU,Michael Dickerson,University of Arizona,5,0.432,0.402,0.784,35.3,15.4,2.9,2.6,9.6,0.061,-1.2,1.6
1998,15,ORL,Matt Harpring,Georgia Institute of Technology,11,0.481,0.333,0.753,26.4,11.5,5.1,1.4,41.9,0.114,-0.1,8.3
1998,16,HOU,Bryce Drew,Valparaiso University,6,0.382,0.371,0.83,16.3,4.4,1.2,2.2,2.4,0.03,-4.6,-2.6
1998,17,MIN,Rasho Nesterovic,,12,0.502,0.077,0.585,22.2,6.8,5.1,1,39.9,0.107,0.4,11
1998,18,HOU,Mirsad Turkcan,,1,0.368,0,0.625,5.3,1.9,1.9,0.3,0,-0.019,-6,-0.1
1998,19,MIL,Pat Garrity,University of Notre Dame,10,0.417,0.398,0.806,20,7.3,2.6,0.8,18.7,0.081,-1.8,0.7
1998,20,ATL,Roshown McLeod,Duke University,3,0.409,0.111,0.819,18.8,7.2,2.7,1.1,0.2,0.004,-5,-1.6
1998,21,CHH,Ricky Davis,University of Iowa,12,0.446,0.361,0.781,29.8,13.5,3.5,3.3,28,0.061,-0.8,6.5
1998,22,LAC,Brian Skinner,Baylor University,14,0.494,0.333,0.566,17.9,4.7,4.7,0.5,15.8,0.07,-2.4,-1
1998,23,DEN,Tyronn Lue,University of Nebraska,11,0.437,0.391,0.829,22.7,8.5,1.7,3.1,19.7,0.075,-2.8,-2.5
1998,24,SAS,Felipe Lopez,St. John's University,4,0.432,0.327,0.659,16.6,5.8,2.4,1,3.1,0.036,-2.7,-0.7
1998,25,IND,Al Harrington,,16,0.444,0.352,0.727,28.6,13.5,5.6,1.7,42.5,0.073,-1.2,5.5
1998,26,LAL,Sam Jacobson,University of Minnesota,3,0.511,0.36,0.739,11.1,4.2,1.2,0.5,1.1,0.071,-3.5,-0.3
1998,27,SEA,Vladimir Stepania,,6,0.425,0.133,0.536,13.8,4.1,4.4,0.3,5.2,0.067,-3.9,-1.8
1998,28,CHI,Corey Benjamin,Oregon State University,4,0.39,0.289,0.652,14.3,5.5,1.7,0.9,-0.9,-0.019,-5.6,-2
1998,29,UTA,Nazr Mohammed,University of Kentucky,18,0.486,0,0.64,15.8,5.8,4.7,0.4,34.3,0.104,-2.5,-2
1998,30,DAL,Ansu Sesay,University of Mississippi,4,0.434,0.276,0.64,10.2,3.2,1.8,0.5,1.4,0.051,-3.3,-0.4
1998,31,LAL,Ruben Patterson,University of Cincinnati,10,0.517,0.179,0.641,24.6,10.7,4.2,1.8,35.1,0.106,0.9,11.8
1998,32,SEA,Rashard Lewis,,16,0.452,0.386,0.805,32,14.9,5.2,1.7,90.9,0.13,2,34.1
1998,33,SEA,Jelani McCoy,"University of California, Los Angeles",8,0.539,,0.49,14.7,4.6,3.5,0.5,5.1,0.064,-3.1,-1.1
1998,34,CHI,Shammond Williams,University of North Carolina,7,0.401,0.366,0.798,16.5,5.8,1.6,2.4,8.8,0.079,-2.3,-0.4
1998,35,DAL,Bruno Sundov,,7,0.356,0.208,0.526,5.1,1.7,1,0.2,-0.7,-0.062,-9.7,-1
1998,36,SAC,Jerome James,Florida Agricultural and Mechanical University,9,0.485,0,0.617,13.3,4.3,3.1,0.3,2.9,0.029,-3.1,-1.3
1998,37,PHI,Casey Shaw,University of Toledo,1,0.125,,,1.6,0.2,0.3,0,-0.1,-0.498,-27.8,-0.1
1998,38,NYK,DeMarco Johnson,University of North Carolina at Charlotte,1,0.333,,,7.4,1.2,1.4,0,-0.1,-0.091,-11.9,-0.1
1998,39,MIL,Rafer Alston,"California State University, Fresno",11,0.383,0.354,0.729,28.9,10.1,2.8,4.8,32.9,0.081,0.2,10.9
1998,40,DET,Korleone Young,,1,0.5,0.25,1,5,4.3,1.3,0.3,0.1,0.28,6,0
1998,41,HOU,Cuttino Mobley,University of Rhode Island,11,0.433,0.378,0.835,37,16,3.9,2.7,52.2,0.091,0.2,15.3
1998,42,ORL,Miles Simon,University of Arizona,1,0.2,0,,3.8,0.4,0.4,0,-0.1,-0.289,-15.5,-0.1
1998,43,WAS,Jahidi White,Georgetown University,7,0.51,0,0.534,17.7,5.9,5.8,0.2,10.4,0.085,-3.8,-2.7
1998,44,NYK,Sean Marks,University of California,11,0.448,0.2,0.665,9.9,2.8,2.2,0.2,2.6,0.055,-4.9,-1.7
1998,45,LAL,Toby Bailey,"University of California, Los Angeles",2,0.407,0.2,0.692,9.6,3.3,1.7,0.6,1,0.072,-4,-0.3
1998,46,MIN,Andrae Patterson,Indiana University,2,0.455,0,0.778,7.6,3,1.7,0.4,0.7,0.114,-0.5,0.1
1998,47,TOR,Tyson Wheeler,University of Rhode Island,1,1,1,0.5,3,4,0,2,0.1,1.367,19.6,0
1998,48,CLE,Ryan Stack,University of South Carolina,2,0.352,0,0.787,9.2,2.3,1.8,0.2,0.2,0.028,-4.6,-0.3
1998,49,ATL,Cory Carr,Texas Tech University,1,0.329,0.167,0.75,14.9,4.1,1.2,1.6,-1.2,-0.089,-8.8,-1.1
1998,52,SAS,Derrick Dial,Eastern Michigan University,4,0.372,0.19,0.672,8.4,3.1,1.6,0.8,0.6,0.045,-3.5,-0.3
1998,53,DAL,Greg Buckner,Clemson University,10,0.45,0.334,0.757,19.1,5,2.8,1.3,20.9,0.092,0.1,5.8
1998,54,DEN,Tremaine Fowlkes,"California State University, Fresno",4,0.409,0.2,0.791,12,2.9,2.2,0.5,2.1,0.08,-2.1,0
1998,55,DEN,Ryan Bowen,University of Iowa,10,0.456,0.206,0.693,12.8,2.6,2.1,0.5,12.4,0.092,0,3.3
1998,56,VAN,J.R. Henderson,"University of California, Los Angeles",1,0.365,0.4,0.556,11,3.2,1.6,0.7,-0.2,-0.025,-6.1,-0.3
1998,57,UTA,Torraye Braggs,Xavier University,2,0.475,,0.667,8.1,2.1,2.3,0.3,0.3,0.071,-4.1,-0.1
1998,58,CHI,Maceo Baston,University of Michigan,4,0.616,0.375,0.74,7.9,2.7,1.7,0.2,2.3,0.134,-1.3,0.1
1999,1,CHI,Elton Brand,Duke University,17,0.5,0.095,0.736,33,15.9,8.5,2.1,109.6,0.151,3.1,45.2
1999,2,VAN,Steve Francis,University of Maryland,9,0.429,0.341,0.797,37.6,18.1,5.6,6,54.1,0.12,3.2,28.2
1999,3,CHH,Baron Davis,"University of California, Los Angeles",13,0.409,0.32,0.711,34.2,16.1,3.8,7.2,63.1,0.106,2.7,34.1
1999,4,LAC,Lamar Odom,University of Rhode Island,14,0.463,0.312,0.693,33.4,13.3,8.4,3.7,77,0.115,2.5,36.3
1999,5,TOR,Jonathan Bender,,8,0.417,0.34,0.763,14.7,5.5,2.2,0.6,3.8,0.047,-3.5,-1.5
1999,6,MIN,Wally Szczerbiak,Miami University,10,0.485,0.406,0.86,30.8,14.1,4,2.4,53.3,0.127,0.5,12.8
1999,7,WAS,Richard Hamilton,University of Connecticut,14,0.449,0.346,0.852,32.1,17.1,3.1,3.4,62.8,0.102,-0.6,10.5
1999,8,CLE,Andre Miller,University of Utah,17,0.461,0.217,0.807,30.9,12.5,3.7,6.5,100.8,0.12,1.1,31.7
1999,9,PHO,Shawn Marion,"University of Nevada, Las Vegas",16,0.484,0.331,0.81,34.5,15.2,8.7,1.9,124.9,0.15,3.2,52.1
1999,10,ATL,Jason Terry,University of Arizona,19,0.444,0.38,0.845,29.8,13.4,2.3,3.8,102,0.116,1.2,34.1
1999,11,CLE,Trajan Langdon,Duke University,3,0.416,0.396,0.91,14.6,5.4,1.3,1.3,2.9,0.079,-1.9,0.1
1999,12,TOR,Aleksandar Radojevic,Barton County Community College,2,0.308,,0.625,10.1,1.7,2.4,0.5,-0.4,-0.13,-9.4,-0.3
1999,13,SEA,Corey Maggette,Duke University,14,0.453,0.324,0.822,28.2,16,4.9,2.1,62.2,0.128,-0.4,9.5
1999,14,MIN,William Avery,Duke University,3,0.33,0.255,0.714,8.5,2.7,0.7,1.4,-0.9,-0.034,-7.2,-1.6
1999,16,CHI,Metta World Peace,St. John's University,17,0.414,0.339,0.715,31.7,13.2,4.5,2.7,61.1,0.093,1.8,29.9
1999,17,ATL,Cal Bowdler,Old Dominion University,3,0.404,0.182,0.768,9.7,3,1.9,0.2,1.8,0.061,-4.7,-0.9
1999,18,DEN,James Posey,Xavier University,12,0.41,0.349,0.82,26.9,8.6,4.7,1.6,51.6,0.107,1.2,18.8
1999,19,UTA,Quincy Lewis,University of Minnesota,4,0.397,0.333,0.71,11.7,3.6,1.3,0.6,0.8,0.02,-4,-0.9
1999,20,ATL,Dion Glover,Georgia Institute of Technology,6,0.411,0.317,0.756,20.9,8.2,3.1,1.5,5.8,0.045,-2.4,-0.7
1999,21,GSW,Jeff Foster,Texas State University,13,0.497,0.13,0.615,20.6,4.9,6.9,0.9,47.5,0.145,1.3,13
1999,22,HOU,Kenny Thomas,University of New Mexico,11,0.465,0.244,0.699,27.4,9.3,6.9,1.5,31.2,0.086,-0.5,6.6
1999,23,LAL,Devean George,Augsburg College,11,0.392,0.343,0.721,18.5,5.6,3.1,0.9,18.2,0.075,-1.2,2.5
1999,24,UTA,Andrei Kirilenko,,13,0.474,0.31,0.754,30,11.8,5.5,2.7,75.4,0.151,5,42.4
1999,25,MIA,Tim James,University of Miami,3,0.329,0.333,0.652,6.1,1.6,1.1,0.3,0,-0.003,-7.1,-0.3
1999,26,IND,Vonteego Cummings,University of Pittsburgh,3,0.383,0.321,0.726,19,6.9,1.9,2.7,2.2,0.028,-2.9,-0.9
1999,27,ATL,Jumaine Jones,University of Georgia,8,0.424,0.349,0.704,20.8,7.1,4.2,0.9,15.1,0.074,-1,2.4
1999,28,UTA,Scott Padgett,University of Kentucky,8,0.41,0.373,0.736,12.5,4.2,2.7,0.7,13.2,0.113,-0.1,2.7
1999,29,SAS,Leon Smith,,2,0.393,,0.647,6.9,2.2,2.2,0.2,0.2,0.112,-4.3,-0.1
1999,30,LAL,John Celestand,Villanova University,1,0.333,0.222,0.833,11.6,2.3,0.7,1.3,-0.1,-0.038,-7.4,-0.3
1999,32,CHI,Michael Ruffin,University of Tulsa,9,0.407,0,0.459,14.4,1.7,3.9,0.6,6.8,0.055,-1.2,1.2
1999,33,DEN,Chris Herren,"California State University, Fresno",2,0.336,0.328,0.692,14.4,3.2,1,2.4,0.5,0.025,-5.6,-0.9
1999,34,NJN,Evan Eschmeyer,Northwestern University,4,0.463,,0.621,14,2.8,3.9,0.5,4,0.09,-1.1,0.5
1999,35,WAS,Calvin Booth,Pennsylvania State University,10,0.451,0.222,0.748,12.2,3.3,2.8,0.4,8,0.086,-1.3,0.8
1999,36,DAL,Wang Zhizhi,,5,0.417,0.385,0.735,9.2,4.4,1.7,0.3,2.1,0.078,-4.3,-0.7
1999,37,VAN,Obinna Ekezie,University of Maryland,4,0.423,0,0.72,10.6,3.6,2.7,0.2,1.7,0.054,-6.1,-1.5
1999,38,ORL,Laron Profit,University of Maryland,4,0.419,0.236,0.712,11.4,3.3,1.5,1.2,0.7,0.021,-3.4,-0.5
1999,39,CLE,A.J. Bramlett,University of Arizona,1,0.19,,,7.6,1,2.8,0,-0.2,-0.129,-16.8,-0.2
1999,40,DAL,Gordan Giricek,,6,0.442,0.368,0.823,23,9.6,2.5,1.5,8,0.044,-3.1,-2.5
1999,41,DEN,Francisco Elson,University of California,9,0.478,0.188,0.7,15.3,3.7,3.5,0.6,11.7,0.078,-1.6,0.8
1999,43,CHH,Lee Nailon,Texas Christian University,6,0.474,0.111,0.786,19,8.6,3.1,1,8,0.066,-3.1,-1.5
1999,45,SAC,Ryan Robertson,University of Kansas,1,0.333,0,1,25,5,0,0,0,-0.022,-8.4,0
1999,47,PHI,Todd MacCulloch,University of Washington,4,0.541,,0.642,15.4,6.1,4,0.5,11.9,0.166,0.2,1.9
1999,49,CHI,Lari Ketner,University of Massachusetts Amherst,2,0.406,,0.667,5.6,1.4,1.4,0.1,0,-0.015,-11.2,-0.3
1999,53,MIA,Rodney Buford,Creighton University,5,0.412,0.3,0.758,18.2,6.4,2.6,0.8,2.9,0.033,-4.6,-2.8
1999,56,GSW,Tim Young,Stanford University,1,0.333,,0.778,5.5,2.2,1.4,0.2,0.2,0.058,-7.9,-0.2
1999,57,SAS,Manu Ginobili,,16,0.447,0.369,0.827,25.4,13.3,3.5,3.8,106.4,0.19,4.9,47.1
2000,1,NJN,Kenyon Martin,University of Cincinnati,15,0.483,0.234,0.629,30.6,12.3,6.8,1.9,48,0.1,0.7,15.5
2000,2,VAN,Stromile Swift,Louisiana State University,9,0.473,0.074,0.699,19.8,8.4,4.6,0.5,21.3,0.095,-1.9,0.2
2000,3,LAC,Darius Miles,,7,0.472,0.168,0.59,26.3,10.1,4.9,1.9,9.5,0.039,-1.2,2.3
2000,4,CHI,Marcus Fizer,Iowa State University,6,0.435,0.191,0.691,20.9,9.6,4.6,1.2,2.7,0.022,-4.7,-4.1
2000,5,ORL,Mike Miller,University of Florida,17,0.459,0.407,0.769,26.9,10.6,4.2,2.6,60.7,0.105,0.9,20.3
2000,6,ATL,DerMarr Johnson,University of Cincinnati,7,0.411,0.336,0.789,17.2,6.2,2.2,0.9,6.4,0.052,-1.6,0.6
2000,7,CHI,Chris Mihm,University of Texas at Austin,8,0.459,0.231,0.704,20.1,7.5,5.3,0.5,13.3,0.073,-3.8,-4.1
2000,8,CLE,Jamal Crawford,University of Michigan,19,0.41,0.348,0.862,29.4,14.6,2.2,3.4,60.6,0.075,-1.1,8.9
2000,9,HOU,Joel Przybilla,University of Minnesota,13,0.552,0,0.557,19.8,3.9,6.2,0.4,23,0.094,-0.9,3.3
2000,10,ORL,Keyon Dooling,University of Missouri,13,0.416,0.349,0.799,19.4,7,1.3,2.2,18.5,0.063,-3,-3.6
2000,11,BOS,Jerome Moiso,"University of California, Los Angeles",5,0.489,0,0.593,9.6,2.7,2.7,0.3,2.1,0.074,-3.8,-0.6
2000,12,DAL,Etan Thomas,Syracuse University,9,0.513,,0.603,17.3,5.7,4.7,0.4,14.9,0.101,-2.6,-1
2000,13,ORL,Courtney Alexander,"California State University, Fresno",3,0.422,0.339,0.813,21.7,9,2.2,1.2,4.1,0.048,-4,-2.1
2000,14,DET,Mateen Cleaves,Michigan State University,6,0.389,0.267,0.728,11.2,3.6,1,1.9,-0.8,-0.021,-6.3,-2
2000,15,MIL,Jason Collier,Georgia Institute of Technology,5,0.455,0.35,0.738,14.4,5.6,2.9,0.3,1.9,0.042,-6.3,-2.3
2000,16,SAC,Hedo Turkoglu,,15,0.426,0.384,0.784,26.8,11.1,4,2.8,63.3,0.114,1.2,21.4
2000,17,SEA,Desmond Mason,Oklahoma State University,10,0.449,0.26,0.74,30.5,12.1,4.5,1.6,23.1,0.056,-2.4,-1.9
2000,18,LAC,Quentin Richardson,DePaul University,13,0.397,0.355,0.718,26.5,10.3,4.7,1.5,32.8,0.076,-0.3,8.9
2000,19,CHH,Jamaal Magloire,University of Kentucky,12,0.48,0,0.639,21.5,7.2,6.5,0.6,27.7,0.091,-2.9,-3.3
2000,20,PHI,Speedy Claxton,Hofstra University,7,0.409,0.193,0.762,25.6,9.3,2.5,4.3,14.2,0.08,-0.7,2.8
2000,21,TOR,Morris Peterson,Michigan State University,11,0.418,0.373,0.773,27.2,10.7,3.5,1.5,35.7,0.089,0,9.7
2000,22,NYK,Donnell Harvey,University of Florida,5,0.46,0.1,0.659,16.2,5.6,4,0.8,4.7,0.069,-2.7,-0.6
2000,23,UTA,DeShawn Stevenson,,13,0.406,0.34,0.698,22.3,7.2,2.2,1.6,12.1,0.032,-3,-4.6
2000,24,CHI,Dalibor Bagaric,,3,0.361,0,0.559,10.2,2.6,2.5,0.4,-0.9,-0.043,-6.8,-1.2
2000,25,PHO,Jake Tsakalidis,,7,0.49,0,0.657,15.9,4.8,3.9,0.3,9.9,0.095,-3.1,-1.3
2000,26,DEN,Mamadou N'Diaye,Auburn University,5,0.427,0,0.736,12.4,3.8,3.3,0.1,1.8,0.101,-5.3,-0.7
2000,27,IND,Primoz Brezec,,8,0.498,0.167,0.701,18.1,7.2,3.9,0.5,10.8,0.084,-2.5,-0.8
2000,28,POR,Erick Barkley,St. John's University,2,0.356,0.267,0.9,9.9,2.9,0.8,1.5,0.2,0.027,-3.8,-0.1
2000,29,LAL,Mark Madsen,Stanford University,9,0.457,0.063,0.527,11.8,2.2,2.6,0.4,8.2,0.074,-2.2,-0.2
2000,30,LAC,Marko Jaric,,7,0.404,0.344,0.73,25.2,7.1,2.7,3.6,12.1,0.052,-0.5,4.3
2000,31,DAL,Dan Langhi,Vanderbilt University,4,0.391,0.289,0.613,9.4,3,1.5,0.3,0.3,0.012,-6.8,-1.5
2000,32,CHI,A.J. Guyton,Indiana University,3,0.377,0.378,0.822,15.6,5.5,1,1.8,0.3,0.01,-5.4,-1.1
2000,33,CHI,Jake Voskuhl,University of Connecticut,9,0.487,0.333,0.714,14.3,4,3.4,0.5,11.6,0.087,-2.2,-0.3
2000,34,CHI,Khalid El-Amin,University of Connecticut,1,0.37,0.333,0.778,18.7,6.3,1.6,2.9,0.6,0.03,-3.8,-0.4
2000,35,WAS,Mike Smith,University of Louisiana at Monroe,1,0.322,0.167,0.625,10.6,3,1.3,0.6,-0.1,-0.033,-5.5,-0.2
2000,36,NJN,Soumaila Samake,,2,0.389,,0.462,6.4,1.4,1.6,0.1,0.3,0.046,-6.5,-0.3
2000,37,MIA,Eddie House,Arizona State University,11,0.409,0.39,0.851,17.3,7.5,1.7,1.6,20,0.077,-1.5,1.6
2000,38,HOU,Eduardo Najera,University of Oklahoma,12,0.481,0.311,0.671,18.1,4.9,3.7,0.8,24.7,0.106,0.3,6.4
2000,39,NYK,Lavor Postell,St. John's University,3,0.335,0.25,0.795,7.3,3.2,0.7,0.2,-0.2,-0.025,-8.6,-0.7
2000,40,ATL,Hanno Mottola,University of Utah,2,0.442,0.063,0.783,15.2,4.6,2.9,0.5,0.9,0.019,-5.8,-2.3
2000,42,SEA,Olumide Oyedeji,,3,0.495,,0.659,6.3,1.4,2.1,0.1,1.2,0.095,-4.7,-0.4
2000,43,MIL,Michael Redd,Ohio State University,12,0.447,0.38,0.838,32,19,3.8,2.1,55.9,0.134,0.9,14.9
2000,44,DET,Brian Cardinal,Purdue University,12,0.408,0.372,0.861,14.2,4.6,2.3,1,15.4,0.114,0.7,4.5
2000,45,SAC,Jabari Smith,Louisiana State University,4,0.413,0.125,0.69,9.8,3,1.6,0.6,1.3,0.058,-4,-0.5
2000,49,MIL,Jason Hart,Syracuse University,9,0.417,0.315,0.788,15.5,4.8,1.7,2.3,8.6,0.078,-1.7,0.3
2000,50,UTA,Kaniel Dickens,University of Idaho,3,0.4,0.333,0.75,4.5,1.2,0.6,0.1,0.1,0.055,-5,-0.1
2000,51,MIN,Igor Rakocevic,,1,0.379,0.417,0.806,5.8,1.9,0.4,0.8,0.1,0.022,-7.1,-0.3
2000,52,MIA,Ernest Brown,Indian Hills Community College,1,0.167,,0.25,7,1,2,0,-0.2,-0.349,-24.7,-0.1
2000,53,DEN,Dan McClintock,Northern Arizona University,1,0.5,,0,9.7,3,2.8,0.2,0,0.007,-6.6,-0.1
2000,55,GSW,Chris Porter,Auburn University,1,0.389,0,0.667,22.5,8.6,3.7,1.2,0.2,0.008,-4.6,-0.8
2001,1,WAS,Kwame Brown,,12,0.492,0.111,0.57,22.1,6.6,5.5,0.9,20.8,0.074,-2.1,-0.4
2001,2,LAC,Tyson Chandler,,18,0.596,0,0.645,27.7,8.4,9.2,0.8,101.5,0.155,1.5,27.4
2001,3,ATL,Pau Gasol,,18,0.507,0.368,0.753,33.4,17,9.2,3.2,144.1,0.169,3.5,56.8
2001,4,CHI,Eddy Curry,,11,0.545,1,0.642,24.9,12.9,5.2,0.5,21.7,0.08,-3.5,-5
2001,5,GSW,Jason Richardson,Michigan State University,13,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.3,24.4
2001,6,MEM,Shane Battier,Duke University,13,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,2.9,37
2001,7,NJN,Eddie Griffin,Seton Hall University,5,0.377,0.315,0.671,22.2,7.2,5.8,0.8,10.9,0.078,-1,1.7
2001,8,CLE,DeSagana Diop,,12,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,0,4.3
2001,9,DET,Rodney White,University of North Carolina at Charlotte,4,0.424,0.314,0.749,15.4,7.1,2.2,1.1,1.8,0.026,-3.8,-1.5
2001,10,BOS,Joe Johnson,University of Arkansas,17,0.441,0.371,0.802,34.7,16,4,3.9,82.8,0.09,0.4,26.4
2001,11,BOS,Kedrick Brown,Okaloosa-Walton Community College,4,0.405,0.274,0.64,13.5,3.6,2.4,0.7,3,0.074,-2.2,-0.1
2001,12,SEA,Vladimir Radmanovic,,12,0.415,0.378,0.758,21.9,8,3.8,1.4,26.5,0.079,-0.1,7.7
2001,13,HOU,Richard Jefferson,University of Arizona,17,0.464,0.376,0.768,29,12.6,4,2,83,0.116,0.3,19.8
2001,14,GSW,Troy Murphy,University of Notre Dame,12,0.445,0.388,0.785,27.3,10.8,7.8,1.5,50.3,0.121,-0.1,9.5
2001,15,ORL,Steven Hunter,DePaul University,8,0.56,0,0.485,15,4.5,3.2,0.2,10.6,0.085,-2.8,-1.3
2001,16,CHH,Kirk Haston,Indiana University,2,0.232,0,0.5,5,1.2,1,0.3,-0.5,-0.197,-13.5,-0.4
2001,17,TOR,Michael Bradley,Villanova University,5,0.477,0.143,0.511,11.7,2.8,3.4,0.5,2,0.047,-3.7,-0.9
2001,18,HOU,Jason Collins,Stanford University,13,0.411,0.206,0.647,20.4,3.6,3.7,0.9,20.1,0.064,-2,0.2
2001,19,POR,Zach Randolph,Michigan State University,17,0.471,0.273,0.764,31,16.6,9.1,1.8,81.1,0.112,-0.4,13.6
2001,20,CLE,Brendan Haywood,University of North Carolina,13,0.528,0,0.587,22.9,6.8,6,0.5,43.8,0.113,-0.2,8.4
2001,21,BOS,Joseph Forte,University of North Carolina,2,0.234,0,0.8,5,1.2,0.7,0.7,-0.4,-0.166,-10.1,-0.3
2001,22,ORL,Jeryl Sasser,Southern Methodist University,2,0.303,0.295,0.687,12.9,2.5,2.3,0.8,0.7,0.032,-2.9,-0.2
2001,23,HOU,Brandon Armstrong,Pepperdine University,3,0.352,0.333,0.6,6.5,2.2,0.6,0.2,-0.6,-0.039,-8.6,-1.2
2001,24,UTA,Raul Lopez,,2,0.429,0.346,0.853,18.9,6.5,1.7,3.8,2.1,0.047,-3.5,-0.8
2001,25,SAC,Gerald Wallace,University of Alabama,14,0.469,0.312,0.709,29.7,11.9,5.8,2.1,59.7,0.116,2.4,27.3
2001,26,PHI,Samuel Dalembert,Seton Hall University,13,0.521,0.083,0.706,24.4,7.7,7.8,0.5,51.3,0.114,-0.7,7.2
2001,27,MEM,Jamaal Tinsley,Iowa State University,11,0.393,0.299,0.716,26.4,8.5,2.9,6.1,17.2,0.057,-0.4,5.7
2001,28,SAS,Tony Parker,,18,0.491,0.324,0.751,30.5,15.5,2.7,5.6,111.3,0.14,0.7,25.7
2001,30,CHI,Trenton Hassell,Austin Peay State University,9,0.445,0.318,0.765,25.3,5.8,2.8,1.8,13.8,0.041,-2.3,-1.3
2001,31,GSW,Gilbert Arenas,University of Arizona,11,0.421,0.351,0.803,35.1,20.7,3.9,5.3,51.3,0.127,2.9,24.1
2001,32,ORL,Omar Cook,St. John's University,2,0.333,0,0.5,9.7,1.7,0.6,2.1,-0.1,-0.021,-6.1,-0.2
2001,33,MEM,Will Solomon,Clemson University,2,0.378,0.298,0.692,13.8,5.1,1.1,2,0,0,-4.7,-1.1
2001,34,ATL,Terence Morris,University of Maryland,3,0.407,0.196,0.711,13.9,3.4,2.7,0.7,1,0.025,-3.6,-0.8
2001,35,NJN,Brian Scalabrine,University of Southern California,11,0.39,0.344,0.783,13,3.1,2,0.8,7.6,0.054,-2.6,-1.1
2001,36,CLE,Jeff Trepagnier,University of Southern California,3,0.337,0.462,0.7,8.7,2.8,1.4,0.7,-0.2,-0.038,-4.8,-0.2
